ID, Name
83,21931
83,21954
84,22015
84,22010
85,22005
85,21938
86,21931
87,22004
87,21922
88,21932
88,21931
89,21938
89,22016
90,21922
90,21923
90,22017
90,21966
90,22018
90,22019
91,21938
91,22020
91,22021
92,22022
92,22023
92,22024
92,21993
93,22025
93,21931
93,21954
94,21933
94,21934
95,21933
95,21934
95,22026
96,21933
96,21934
97,21938
97,21939
97,21922
97,22027
98,22015
98,22028
98,22010
99,21984
99,21931
100,21950
100,21931
101,21984
101,21931
102,21954
102,21984
102,21931
103,21934
103,21964
104,22029
104,21993
105,21946
105,21947
106,21922
106,22027
107,22030
107,21934
107,21933
107,22031
108,22032
108,21923
108,22033
109,21938
109,21958
109,21940
109,21931
110,21919
110,21951
110,21953
111,21928
111,21931
111,22011
111,22034
111,21918
112,21950
112,21931
113,21922
113,22019
113,21966
113,22035
114,21993
114,22036
115,21917
115,22037
116,22030
116,21934
116,21933
116,22031
117,21936
117,21957
117,21931
118,21933
118,21934
119,21969
119,22038
120,21926
120,22039
120,21923
120,22040
121,22005
121,21938
121,22041
121,22042
121,22043
122,21941
122,22044
123,22045
123,22046
124,21928
124,21969
124,21918
124,22047
125,21967
125,21922
125,21968
125,22048
125,21966
126,22049
126,22041
126,22042
127,22015
127,22010
128,21933
128,22031
128,22030
128,21934
129,21984
129,21931
130,21946
130,22050
131,21938
131,22051
131,21939
132,21933
132,21934
132,22026
132,22031
133,21919
133,22052
134,21998
134,21994
134,21963
134,21922
135,21950
135,21931
136,21917
136,22037
137,22053
137,21928
137,22054
137,21918
137,21931
138,21938
138,21958
138,22055
138,21931
139,21984
139,21931
140,21992
140,21993
141,21938
141,21939
142,22056
142,21938
142,22055
142,21931
142,22051
143,21965
143,21923
144,21917
144,21948
144,21949
145,21919
145,22057
146,21933
146,21934
146,22030
146,22031
147,22058
147,22054
147,21931
148,22059
148,22060
148,21969
148,22046
149,21923
150,22061
150,22015
150,22010
151,21938
151,22016
152,22005
152,21938
153,21950
153,21931
154,21931
154,21954
155,21950
155,21931
156,22062
156,22063
156,22064
156,21923
156,22033
157,22010
157,22014
158,21950
158,21931
159,21938
159,22016
159,21984
159,21931
160,22015
160,22010
161,21932
161,22065
161,21931
162,21934
162,22066
163,21954
163,21984
163,21931
164,21997
164,21931
165,21944
165,21928
165,21918
166,21922
166,22067
167,22068
167,21944
167,21928
167,21918
167,21931
168,21950
168,21931
169,22069
169,21931
170,21941
170,22070
170,21942
170,21943
171,22071
171,21928
171,21918
172,21928
172,21932
172,21918
172,21931
173,21984
173,21931
174,22005
174,21938
174,21931
175,22068
175,22020
175,22021
175,21938
175,21931
176,22072
176,21931
177,21969
177,22073
178,22059
178,21969
180,21954
180,21984
180,22074
180,21931
181,21931
181,21954
182,21938
182,22020
182,22021
183,21938
183,21939
184,22075
184,22010
185,21946
185,22050
186,21928
186,21929
186,21918
186,21931
187,21919
187,22076
188,22077
188,21931
189,22010
189,22014
190,21929
190,21990
190,21931
191,21919
191,22078
192,21984
192,21931
193,22034
193,21931
194,22079
194,21969
194,22080
195,21938
195,22016
195,22069
195,21931
196,21929
196,21931
197,21969
197,22079
198,22081
198,22082
199,22083
199,22084
200,21933
200,21934
201,21984
201,21931
202,22022
202,21993
202,22036
202,22024
203,21938
203,22051
203,22085
204,21997
204,21931
205,21984
205,21931
206,22005
206,21938
207,21942
207,22086
207,22007
208,21992
208,21993
209,22087
209,22088
209,21931
210,22089
210,21974
210,21975
210,21976
210,21922
210,21973
211,22090
211,21922
211,21923
211,21966
211,22035
212,21928
212,21918
213,21922
213,21974
213,21975
213,21976
213,22091
213,21917
213,21977
213,22092
214,22093
214,21942
214,22086
215,21938
215,21939
216,22075
216,22010
217,22000
217,22003
217,21922
218,21938
218,21958
219,21928
219,21918
219,21931
220,22015
220,22010
221,22094
221,22095
221,21931
222,21950
222,21931
223,22096
223,21918
224,22065
224,21931
225,22005
225,21938
226,21941
226,21942
226,21943
227,21984
227,21931
228,22030
228,21934
228,21933
228,22031
229,21938
229,22016
230,21938
230,22020
230,22021
231,21957
231,21932
231,21931
232,21938
232,22016
232,21957
232,21931
233,21969
233,22038
234,22097
234,21923
235,21923
235,22098
236,21929
236,21931
237,21946
237,22050
238,21937
238,22065
238,21931
239,21984
239,21931
240,21933
240,21934
241,22015
241,22010
242,22099
242,21931
243,22099
243,21931
244,21957
244,21931
245,21938
245,21939
246,22069
246,21984
246,21931
247,21984
247,21931
248,21919
248,22100
249,21922
249,22012
249,21968
249,22013
249,21966
251,22015
251,22028
251,22010
252,22012
252,21922
252,22013
253,21946
253,22101
253,21922
253,22102
254,22040
254,21923
255,21938
255,22020
255,22021
255,21942
255,22007
256,21944
256,21928
256,22077
256,21918
256,21931
257,22103
257,21922
258,21946
258,22050
261,21917
261,21948
261,21949
262,21932
262,21931
263,22104
263,22105
263,21963
263,21922
264,21957
264,22106
264,22107
264,21931
265,21938
265,21958
266,21946
266,22108
267,22065
267,21931
268,21950
268,21931
269,21990
269,21931
270,21984
270,21931
271,21938
271,21939
272,21936
272,21957
272,21931
273,21962
273,21963
273,21922
274,21919
274,22052
274,21978
274,22109
275,21928
275,21932
275,21936
275,21918
275,22011
275,21931
276,21934
276,22110
277,22094
277,22095
277,21931
278,22106
278,22107
278,21931
279,22111
279,21922
279,21966
280,21938
280,22020
280,22021
281,21938
281,21939
282,21936
282,21990
282,21991
282,21931
283,21938
283,21990
283,22112
283,21937
283,21931
284,21950
284,21931
285,21938
285,21958
286,21989
286,21990
286,21991
286,21931
287,21941
287,22113
288,21929
288,21931
289,21954
289,21984
289,21931
290,22005
290,21938
290,22114
292,22115
292,21922
293,21941
293,21942
293,21943
294,21965
294,21923
294,22116
295,21931
295,21954
296,21941
296,21942
296,22117
296,21943
297,21941
297,21942
297,21943
298,21942
298,21932
298,22007
298,22118
298,21931
299,21938
299,22112
300,21938
300,21958
301,22010
301,22014
302,22015
302,22010
303,22010
303,22014
304,21929
304,21931
305,21997
305,21931
306,21942
306,22007
307,22119
307,21928
307,21918
307,21931
308,22030
308,21934
308,21933
308,22031
309,21928
309,22120
309,21918
309,21930
309,21929
309,21931
310,21938
310,22121
310,22051
310,21931
310,21954
311,21941
311,22122
311,21982
312,22081
312,22082
313,21932
313,21931
314,21938
314,21939
315,21941
315,22123
316,21922
316,22124
317,22015
317,21922
317,22125
317,22010
318,22074
318,21990
318,21931
319,21984
319,21954
319,21990
319,21931
320,21936
320,21957
320,21931
321,21938
321,21939
321,22106
321,21931
322,21997
322,21931
323,21994
323,21963
323,21922
324,21938
324,21958
325,22088
325,22054
325,21931
326,22069
326,21931
326,21942
326,22007
327,21931
327,21954
328,22054
328,21931
329,21931
329,21954
330,22015
330,22075
330,22126
330,22127
330,22010
331,21969
331,22128
331,21922
332,22129
332,21931
333,21938
333,21939
334,21916
334,21922
334,22130
334,22131
334,21917
334,22132
335,22005
335,21938
336,22032
336,21923
336,22033
337,21998
337,21994
337,21963
337,21922
338,21922
338,22102
339,21984
339,21931
340,21969
340,22038
340,21942
340,22117
341,21941
341,21980
341,21981
341,21982
342,21990
342,21931
343,21938
343,21958
344,21928
344,22133
344,21918
345,22015
345,22010
345,22126
345,22014
346,21946
346,21969
346,22038
346,22134
347,21931
347,21954
348,21938
348,21939
349,21946
349,21947
350,22012
350,21922
350,22013
351,21922
351,22135
352,22106
352,21931
353,21932
353,21931
354,21938
354,21958
355,22012
355,21922
356,22094
356,21931
357,21938
357,22051
357,22136
358,22137
358,22094
358,21931
359,21969
359,22038
360,22083
360,22084
361,22138
361,21917
362,21997
362,21931
363,21917
363,22037
364,21922
364,21966
364,22035
365,21938
365,21939
366,22015
366,22010
367,21931
367,21954
368,21940
368,21931
369,21917
369,22037
370,21984
370,21931
371,22015
371,22010
371,22126
371,22014
372,22129
372,21931
373,21946
373,22108
374,21946
374,22108
375,21931
375,21954
376,21928
376,22133
376,21918
377,21938
377,22051
377,22139
378,21938
378,22112
379,21938
379,21939
380,21938
380,22016
381,22140
381,22010
382,21941
382,21942
382,21943
383,22069
383,21931
384,21957
384,21990
384,21931
385,22141
385,21969
385,22038
386,22142
386,21934
387,21932
387,21931
388,21950
388,21931
389,21932
389,21931
390,21922
390,21959
390,22143
390,21942
390,22144
390,22012
391,22077
391,21931
392,22129
392,21931
393,22081
393,22060
393,22046
393,22082
394,21928
394,21918
395,21938
395,21958
396,21969
396,22128
396,21922
397,22145
397,21941
398,21950
398,21931
399,22007
399,21932
399,21942
399,21931
400,21938
400,22051
400,21939
401,21946
401,22050
402,21946
402,21959
402,22146
402,21922
402,22147
403,21938
403,22148
403,21939
403,22085
403,22051
404,21969
404,22073
405,21992
405,21993
406,22088
406,21990
406,21991
406,21931
407,21938
407,21958
408,21931
408,21954
409,21932
409,21931
410,21984
410,21931
411,21936
411,21931
412,21941
412,21942
412,21943
413,21942
413,22117
414,22022
414,21993
414,22036
414,22024
415,21941
415,21942
415,21943
416,21997
416,21931
417,21984
417,21931
418,21928
418,22133
418,21918
418,22149
419,21944
419,21945
419,21918
419,21928
419,21931
420,22150
420,21931
421,21962
421,21963
421,21922
422,22151
422,21931
423,21984
423,21931
424,21938
424,21958
425,21969
425,22128
425,21922
426,22104
426,22105
426,21963
426,21922
427,21950
427,21931
428,21929
428,21931
429,22089
429,21974
429,21975
429,21976
429,22152
429,21922
429,22153
430,22005
430,21938
431,21984
431,21931
432,22000
432,22003
432,21922
433,21984
433,21931
434,22075
434,22010
435,21984
435,21931
436,22099
436,21931
437,22150
437,21931
438,21992
438,21993
439,21938
439,21939
439,22069
439,21931
440,22062
440,22063
441,21918
441,21928
441,21990
441,21931
442,22099
442,21931
443,22075
443,22010
444,21928
444,21932
444,21918
444,21931
445,21938
445,21939
445,22069
445,21931
446,21931
447,22075
447,22154
447,22010
448,21931
448,21954
449,22150
449,21931
450,22155
450,22012
450,21922
451,22065
451,21931
452,21922
452,22027
453,21997
453,21931
453,21954
454,21936
454,21932
454,22129
454,21931
455,21918
456,21928
456,21931
456,21918
456,21954
457,21922
457,22130
457,21917
457,22132
458,21941
458,21942
458,21943
459,21938
459,22016
460,21944
460,21928
460,21932
460,21918
460,21931
461,21942
461,21932
461,22007
461,22118
461,21931
462,21917
462,21948
462,21949
463,22031
463,21934
464,21928
464,21932
464,21918
464,21931
465,21937
465,21990
465,21931
466,21931
466,21954
467,21957
467,21931
468,22151
468,21931
469,21929
469,21931
470,21954
470,21984
470,21931
471,21934
471,22156
472,22004
472,21922
473,22088
473,21931
474,22005
474,21938
475,21931
475,21954
476,22005
476,21938
477,22005
477,21938
478,21984
478,21931
479,21936
479,21957
479,21931
480,21990
480,21931
481,21936
481,21957
481,21931
482,21950
482,21931
483,22157
483,22054
483,21931
484,21936
484,21957
484,21931
485,21950
485,21931
486,21950
486,21931
487,22015
487,22010
488,22158
488,21922
489,21946
489,22108
490,21954
490,21984
490,21931
491,22094
491,22095
491,21931
492,21984
492,21931
493,22015
493,22159
493,22160
493,22127
493,22010
494,21989
494,21990
494,21991
494,21931
495,22045
495,22046
496,21998
496,22103
496,21963
496,21922
497,22005
497,21938
498,21969
498,22073
499,21928
499,21932
499,21936
499,21918
499,22011
499,21931
500,22161
500,21944
500,21928
500,21922
500,21918
501,21967
501,21922
501,21966
502,21944
502,21928
502,21918
503,22012
503,21922
503,22013
504,22115
504,21922
505,22162
505,22163
505,21917
506,22159
506,22014
506,22010
507,21922
507,22067
507,22027
508,21922
508,21966
508,22035
509,21938
509,21958
510,22015
510,22010
511,21917
511,22164
512,21963
512,21922
512,21988
513,21938
513,21958
514,21946
514,22050
515,22104
515,22105
515,21963
515,21922
515,21995
515,22018
516,21946
516,22050
517,21987
517,21931
518,22015
518,22010
519,22094
519,22095
519,21931
520,22005
520,21938
520,22112
522,21928
522,21932
522,21918
522,21931
523,22104
523,22105
523,21963
523,21922
523,22018
524,22010
524,21951
524,22154
524,21952
524,21953
524,21919
525,21941
525,21942
525,22117
525,21943
526,21929
526,21931
527,21946
527,22050
528,22015
528,22010
528,22014
529,21928
529,21931
529,21932
529,22011
529,21918
530,21928
530,21932
530,21918
530,21931
531,22005
531,21938
531,22006
532,21938
532,22016
532,21958
533,21938
533,21990
533,22112
533,21937
533,21931
534,22012
534,21922
534,22013
535,22144
535,21959
535,22012
535,21922
535,21942
536,21938
536,22165
536,21937
536,22070
536,21941
536,21931
537,21918
538,21938
538,21939
539,21928
539,21918
540,21938
540,21939
541,21923
542,21922
542,22166
543,21963
543,21922
543,22000
543,22167
543,21998
543,22002
544,21928
544,21984
544,21918
544,21931
545,22015
545,22126
545,22010
546,21938
546,22168
546,21922
546,22027
547,21994
547,21963
547,21922
548,22155
548,21974
548,21975
548,21976
548,22012
548,21922
548,21977
549,21922
549,22169
549,22170
550,21931
550,21954
551,22171
551,22172
551,21931
552,21946
552,22050
552,21947
553,21933
553,21934
553,22110
554,21946
554,22173
554,22174
554,22046
555,21922
555,22169
556,21922
556,22169
557,21984
557,21931
558,21923
558,22033
558,22175
559,21928
559,21938
559,22112
559,22071
559,21918
559,21930
560,21937
560,21931
561,21937
561,22176
561,22177
561,21931
562,21998
562,21963
562,21922
562,22167
563,21938
563,22165
563,22070
563,21942
563,21941
563,21943
563,21931
564,21998
564,21994
564,21963
564,21922
564,21999
565,22012
565,21922
565,22013
566,21936
566,21957
566,21931
567,21983
567,21938
567,22007
567,21942
567,21987
567,21931
568,21998
568,21963
568,21922
568,22167
569,21986
569,21922
569,21963
570,22015
570,22010
571,21922
571,22169
572,21929
572,21931
573,22111
573,21922
573,21966
574,21950
574,21931
575,22142
575,21934
576,21984
576,21931
577,21984
577,21931
578,21938
578,21939
579,21946
579,21947
580,22005
580,21938
581,21917
581,21948
581,21949
582,21950
582,21931
583,22022
583,22023
583,22024
583,21993
584,21928
584,21918
585,21984
585,21931
586,22010
586,22014
587,22005
587,21938
588,21950
588,21931
589,21931
589,21954
590,21934
590,22156
591,21984
591,21931
592,21919
592,22100
593,21929
593,22065
593,21931
594,21963
594,21922
594,21988
594,22178
594,22108
594,21946
595,22015
595,22010
596,21933
596,21934
596,21964
597,21962
597,21963
597,21922
598,21933
598,21934
598,21964
599,21938
599,21939
599,21922
599,22027
600,22089
600,21974
600,21975
600,21976
600,22166
600,21922
600,21977
601,21990
601,21931
602,22094
602,22179
602,21950
602,21931
603,21992
603,21993
604,21946
604,22108
605,21922
605,21966
605,22035
606,21938
606,21958
607,21922
607,22135
608,22151
608,21931
609,22158
609,21922
610,21969
610,21918
610,22047
611,21934
611,22156
612,22161
612,21922
613,21928
613,21932
613,21918
613,21930
613,21931
614,21928
614,21918
615,21928
615,21932
615,21936
615,21918
615,22011
615,21931
616,21941
616,21942
616,21943
617,22161
617,22020
617,22021
617,21922
617,21938
617,22180
618,22181
618,22042
619,21950
619,21931
620,21933
620,21934
621,21931
622,21936
622,21957
622,21931
623,21954
623,21984
623,22074
623,21931
624,21931
625,21938
625,21939
625,21922
625,22027
626,21931
627,21932
627,22034
627,21931
628,21990
628,21931
629,21919
629,22100
630,22174
630,22046
631,21957
631,22106
631,22107
631,21931
632,21936
632,21957
632,21931
633,21919
633,21922
633,22182
633,22183
634,21950
634,21931
635,21931
635,21929
635,21942
635,22007
636,22010
636,22014
637,21919
637,21951
637,21978
637,21953
638,21919
638,22184
639,21919
639,22185
640,22060
640,22046
641,22186
642,22059
642,21969
643,21919
643,21969
643,22080
643,22187
644,21992
644,21993
645,21946
645,22050
646,21984
646,21931
647,21936
647,21931
648,21933
648,21934
649,21933
649,21934
651,21950
651,21931
652,21984
652,21931
653,21941
653,21942
653,21943
654,21923
654,22098
655,21941
655,21942
655,22117
655,21943
656,22106
656,21931
657,21932
657,21931
658,22095
658,21931
659,21936
659,21957
659,21931
660,21940
660,21931
661,21941
661,21942
661,21943
662,21962
662,21963
662,21922
663,22074
663,21931
664,21931
665,22069
665,21957
665,21990
665,21931
666,21922
666,21966
666,22035
667,21922
667,21968
667,21966
668,21941
668,21942
668,21943
669,21999
669,21963
669,21922
670,22000
670,21963
670,21922
670,22001
670,22002
671,22068
671,21931
672,21922
672,22124
672,22132
673,21938
673,21958
674,21997
674,21932
674,21931
675,21922
675,22166
676,22069
676,21931
677,22030
677,21934
677,21933
677,22031
678,21917
678,22164
679,22155
679,22012
679,21922
680,21967
680,21968
680,21922
680,22048
680,21966
681,22103
681,21922
682,21916
682,21922
682,22130
682,22131
682,21917
682,22132
683,21931
684,21979
684,21922
684,21966
685,21931
685,21954
686,21938
686,21939
686,21922
686,22027
687,21962
687,21963
687,21922
688,21957
688,22106
688,22107
688,21931
689,21979
689,21922
689,21966
690,21932
690,22129
690,21931
691,22022
691,21992
691,22188
691,22036
691,21993
692,22129
692,21931
693,21962
693,21963
693,21922
693,22189
693,21998
693,22132
694,21922
694,22190
694,22191
694,21966
694,21946
694,22192
694,22048
695,21938
695,21990
695,22112
695,21937
695,21931
696,22010
696,22014
697,22115
697,21922
698,21928
698,21932
698,21918
698,22129
698,22011
698,21931
699,21962
699,21963
699,21922
700,21922
700,22169
701,21931
701,21954
702,21932
702,22034
702,21931
703,22191
703,21922
703,22102
704,21946
704,22050
705,22030
705,21934
705,21933
705,22031
706,21990
706,21984
706,22074
706,21931
707,21932
707,21931
708,21940
708,21931
709,22022
709,22024
709,21993
710,21922
710,22169
711,21933
711,22031
711,21934
712,21941
712,21942
712,21943
713,21957
713,21931
714,22193
714,21950
714,21931
715,22142
715,21934
716,21933
716,21934
716,22026
716,22031
717,21941
717,21942
717,21943
718,21933
718,21934
719,22030
719,21934
721,21931
722,21938
722,22121
722,21939
722,22051
723,22106
723,21931
724,22031
724,21934
725,21922
725,21923
725,21965
725,21966
725,21967
725,22194
726,21919
726,22195
727,21926
727,21923
727,21924
728,22159
728,22140
728,22010
729,21941
729,21942
729,21943
730,21941
730,21942
730,21943
731,22077
731,21931
732,22046
733,21938
733,21958
734,21941
734,21942
734,21943
735,21969
735,22128
735,21922
736,21929
736,22196
736,22177
736,21931
737,22197
737,21932
737,21928
737,21944
737,21918
737,21931
738,22088
738,21932
738,22054
738,21931
739,22059
739,21969
740,21932
740,22129
740,21931
741,21936
741,22077
741,21990
741,21931
742,21938
742,21958
743,21928
743,21931
743,21932
743,22011
743,21918
744,21969
744,22038
745,21944
745,21945
745,21918
745,21928
745,21931
746,21950
746,21931
747,21928
747,21918
747,21941
747,21943
747,22011
747,21942
748,21941
748,21942
748,21943
749,22059
749,21969
749,22128
749,21922
750,22069
750,21931
751,22095
751,21931
752,21946
752,22050
753,21997
753,21931
754,21928
754,21932
754,21944
754,21918
754,21929
754,21931
756,21936
756,21931
757,22130
757,21917
758,21997
758,21931
759,22196
759,21931
760,21929
760,22196
760,21931
761,21950
761,21931
762,22196
762,21931
763,21941
763,21942
763,21943
764,22198
764,22086
764,21942
764,22117
764,21941
765,21919
765,22199
765,21978
765,21953
766,21946
766,21919
766,22200
767,22045
767,22046
768,21919
768,22201
768,21978
768,22046
769,22059
769,21969
770,22181
770,22042
771,21938
771,21958
772,21946
772,22173
772,22101
772,22202
772,21926
773,21926
773,22203
773,21923
773,22040
773,21924
774,21929
774,21931
775,22015
775,22159
775,22010
776,21942
776,22117
777,21941
777,21942
777,21943
778,22089
778,21974
778,21975
778,21976
778,22166
778,21922
778,21977
779,21938
779,22051
779,22085
780,21946
780,22050
781,21957
781,22106
781,21931
782,21937
782,21929
782,22196
782,21931
783,21969
783,22038
784,21928
784,21918
785,22204
785,22196
785,21931
786,21932
786,21931
787,21938
787,22016
787,22112
788,22069
788,21957
788,21990
788,21931
789,21929
789,22196
789,21931
790,21931
791,22205
791,21918
792,21984
792,21931
793,21932
793,21931
794,21931
794,21954
795,21928
795,21938
795,22020
795,22021
795,22069
795,21918
795,22011
795,21931
796,21941
796,21942
796,21943
797,21944
797,21928
797,21932
797,21918
797,21931
798,22071
798,21928
798,21918
798,22069
798,21931
799,21984
799,21931
800,21941
800,21942
800,21943
801,21938
801,22168
802,21932
802,22129
802,21997
802,21931
803,21916
803,22164
803,21917
804,21969
804,22079
805,21928
805,21932
805,21918
805,21931
806,21928
806,21932
806,21944
806,21918
806,22011
806,21931
807,22083
807,22084
808,22204
808,21929
808,21931
809,21928
809,21918
809,21930
810,22079
810,21969
810,22080
811,21969
811,22079
812,21931
812,21954
813,21932
813,21931
814,21944
814,21928
814,21918
815,21936
815,21932
815,21931
816,22130
816,21917
817,22206
817,21942
818,21938
818,22020
818,22021
818,21931
819,21938
819,21990
819,22112
819,21937
819,21931
820,21928
820,22011
820,21918
821,21997
821,21931
822,21938
822,21958
823,22030
823,21934
824,21941
824,22122
824,21982
825,21928
825,22094
825,21918
825,21930
825,21929
825,21931
826,21938
826,21958
827,22059
827,21919
827,21969
827,22207
828,21990
828,21931
829,21984
829,21931
830,21941
830,21942
830,21943
831,22056
831,21938
831,22208
831,22051
832,21928
832,22011
832,21918
833,21918
833,22209
834,21923
834,22033
834,22175
835,21946
835,22050
836,22174
836,22046
837,21938
837,21958
837,21940
837,22065
837,21931
838,21934
838,22210
839,21990
839,21931
840,21938
840,22168
840,21922
840,22027
841,21941
841,21942
841,21943
842,21938
842,22051
842,21939
842,22196
842,21931
843,21929
843,21931
844,21974
844,21975
844,21976
844,21922
844,21977
845,22172
845,21918
845,22209
845,21931
846,22000
846,21922
847,22177
847,21931
848,21916
848,21917
849,21929
849,21931
850,21941
850,21942
850,21943
851,21938
851,22168
852,21917
852,22164
853,22196
853,21931
854,21922
854,22125
854,22010
855,21984
855,21990
855,21931
856,21932
856,21931
857,21937
857,21932
857,22196
857,21931
858,22039
858,21923
859,21974
859,21975
859,21976
859,21922
859,21977
860,21922
860,22169
861,22008
861,22009
861,22010
862,21922
862,22130
862,21917
862,22132
863,21946
863,22190
864,21962
864,21963
864,21922
864,22124
865,21946
865,22050
865,21947
866,21959
866,21969
866,22128
866,21922
866,22211
867,21931
867,21942
867,22034
867,22007
868,21938
868,21958
869,22030
869,21934
869,21933
870,21969
870,22073
871,21969
871,22073
872,21919
872,22199
873,22030
873,21934
874,22212
874,21923
874,22098
875,21993
875,22036
876,21963
876,21922
876,22019
876,22104
876,22105
876,21966
876,22018
877,21942
877,22117
878,21916
878,21917
879,21998
879,21994
879,21963
879,21922
880,21919
880,22213
880,21917
880,21951
880,21953
881,21919
881,22213
881,21917
881,21951
881,21953
882,21919
882,22213
882,21917
882,21951
882,21953
883,22053
883,21928
883,22054
883,21918
883,21931
884,21963
884,21922
884,22167
884,21946
884,21947
884,21998
884,22103
885,21987
885,22094
885,21931
887,22214
887,22041
887,22043
887,22215
887,22181
887,22042
888,22181
888,22042
889,21936
889,21931
890,22216
890,21931
891,21946
891,22050
892,21917
892,21948
892,21949
892,22217
893,21919
893,21969
893,22218
893,22185
894,22005
894,21938
895,21942
895,22117
896,21950
896,21931
897,22089
897,21974
897,21975
897,21976
897,21922
898,21946
898,22050
899,22142
899,21934
900,21946
900,22050
901,22069
901,21931
902,21922
902,21968
902,21923
902,21966
902,22219
903,22220
903,21931
904,22010
904,22014
905,22212
905,21923
906,22221
906,21963
906,21922
906,21988
907,22034
907,21931
908,22061
908,22159
908,22140
908,22010
909,21931
909,21954
910,21973
910,21974
910,21975
910,21976
910,21922
911,21946
911,22050
912,21922
912,22067
913,21942
913,22117
914,21990
914,21931
915,21969
915,21918
915,22047
916,21946
916,22173
916,22222
916,22101
917,21917
917,22164
918,22223
918,22099
918,21931
919,21946
919,22050
920,22094
920,22224
920,21931
921,21919
921,22225
921,21953
922,21938
922,21983
922,21942
922,22086
922,22007
923,22063
923,22226
923,22227
924,21950
924,21931
925,22228
925,21922
925,21974
925,21975
925,21976
926,22069
926,21957
926,21990
926,21931
927,21946
927,21947
928,22229
928,21931
929,21984
929,21931
930,22088
930,22054
930,21931
931,21950
931,21931
932,21938
932,22016
932,21932
932,21931
933,21969
933,21918
933,22047
934,21941
934,22070
934,21942
934,21943
935,22062
935,22063
936,21950
936,21931
937,22000
937,21963
937,21922
937,22002
938,22055
938,21929
938,21931
939,21918
939,22230
939,22197
939,21969
939,21931
940,21916
940,21917
940,22231
941,22062
941,22063
942,22204
942,22196
942,21931
943,21937
943,21932
943,21931
944,21934
944,21964
945,21946
945,22050
946,21931
947,21969
947,22128
947,21922
948,22034
948,21931
949,22046
950,21969
950,22041
950,22038
950,22141
950,22232
950,22042
951,21936
951,21931
953,21919
953,22233
953,21942
953,22117
954,21941
954,22122
954,21982
955,22008
955,22010
956,21942
956,22007
957,22129
957,21931
958,21919
958,21921
959,21941
959,21942
959,21943
960,21929
960,21931
961,21941
961,22234
962,22059
962,22060
962,21969
962,22046
963,21936
963,21957
963,21931
964,21928
964,22133
964,21918
965,21931
965,21954
967,21979
967,21927
967,21922
967,21966
967,22048
968,21931
969,21962
969,21963
969,21922
970,21936
970,21957
970,21931
971,21926
971,22086
971,21942
971,22235
971,22007
972,21954
972,21984
972,22074
972,21931
973,22004
973,21922
974,21936
974,21957
974,21931
975,22000
975,21922
975,22183
975,22001
976,21941
976,21942
976,21943
977,21941
977,21942
977,21943
978,21931
979,22065
979,21931
980,21950
980,21931
981,21969
981,21918
981,22047
982,21938
982,21939
982,21922
982,22027
983,21941
983,21942
983,21943
984,22088
984,22034
984,21931
985,22236
985,21928
985,21918
986,21954
986,21929
